,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault
4531,-91490911519.44115,58689356882.00446,105779515573.55234,5.828416539671856e-07,1.427357596012767e-06,2.4775245241074177e-07,5485916.677477674,-884027.2488102316,-4083253.371079457,-5.028355647132732e-06,1.0005113064290311e-05,-1.4867976790240735e-05,True,None
4532,-91313651741.69226,58500204875.83901,106084903706.19301,6.571637647324569e-07,1.6126522157840127e-06,2.776703967357169e-07,5473142.25475814,-883823.3744140677,-4079104.9963033586,-5.032650035061235e-06,1.000952665077038e-05,-1.4868863374397942e-05,True,None
4533,-91214059825.95563,59169085745.85067,105518410795.3636,6.572048782692e-07,1.6200595478143771e-06,2.904670439116836e-07,5459979.504815202,-898159.9856593031,-4092873.510632808,-5.036941844591122e-06,1.001394120496133e-05,-1.486974750366212e-05,True,None
4534,-90562031712.32451,59530927954.61983,106278591870.6575,6.176195834378958e-07,1.541152830714064e-06,2.818264076101624e-07,5450431.043229422,-883006.8103045279,-4117520.5435629915,-5.041231065403644e-06,1.0018356736669825e-05,-1.4870629185881132e-05,True,None
4535,-90666865071.544,59742127326.708,105811704718.69571,7.150418497612878e-07,1.7812781915227298e-06,3.2842722741016574e-07,5441243.228907866,-879465.3543323119,-4105688.0709891818,-5.0455176868575e-06,1.002277324108668e-05,-1.4871508426554727e-05,True,None
4536,-90459888020.22435,59507274905.93593,106163563490.93369,6.256112887250142e-07,1.560467194994917e-06,2.842259670868539e-07,5450850.061537089,-880751.0705013477,-4115286.3965004054,-5.049801711092524e-06,1.0027190723243609e-05,-1.4872385225295252e-05,True,None
4537,-90526354193.10422,59375352898.548904,105737224161.5829,6.647891766413804e-07,1.6583823660798304e-06,3.0864480790141517e-07,5440365.312823091,-893614.3962282343,-4115968.212896377,-5.054083137127632e-06,1.0031609177096289e-05,-1.4873259581617528e-05,True,None
4538,-90494293977.5847,59774532421.9251,105862346559.02222,5.627660040000541e-07,1.406522044884111e-06,2.613189262862045e-07,5453112.932322636,-889420.7097642655,-4128577.3214437817,-5.0583619604751e-06,1.0036028610366152e-05,-1.4874131499583331e-05,True,None
4539,-89910934976.75749,59956085999.22636,106136227022.38513,6.203754964774864e-07,1.568193791020391e-06,2.9452025342288277e-07,5428903.409419997,-884094.9264964287,-4142743.907227998,-5.062638180602295e-06,1.004044902043158e-05,-1.4875000979045108e-05,True,None
4540,-90022915351.48279,60209399598.13402,105911744127.41046,6.7728245459197e-07,1.7090306529745907e-06,3.2738961939483347e-07,5421832.1652128585,-887477.760536254,-4136628.286879513,-5.066911785425057e-06,1.0044870400274517e-05,-1.4875868026038714e-05,True,None
4541,-89716967991.87733,60288116997.26637,106304175173.81778,6.349237245989469e-07,1.6064062857890432e-06,3.0638258486048475e-07,5425973.634418102,-879838.6037338813,-4143334.761743802,-5.071182774970795e-06,1.0049292759274547e-05,-1.4876732642218151e-05,True,None
4542,-89714341758.56023,60729901938.132515,106145505093.19954,6.172026145052e-07,1.566374523639743e-06,2.9477397914417874e-07,5420893.778216735,-891868.7361812597,-4151822.899379825,-5.075451148657521e-06,1.0053716093293814e-05,-1.487759482719646e-05,True,None
4543,-89776113085.7412,60436266540.56391,106204350679.8054,5.744377789586529e-07,1.4568602584536363e-06,2.8056969837285977e-07,5426977.016691264,-890282.5983352393,-4156659.877942535,-5.0797169004584445e-06,1.0058140393565626e-05,-1.487845458307076e-05,True,None
4544,-89183082843.82285,60644151275.77282,106568388442.95213,5.75045120990983e-07,1.4691728642768962e-06,2.802896411313153e-07,5418203.3810691275,-885312.8466851165,-4167757.4373996146,-5.0839800307725675e-06,1.006256566970874e-05,-1.4879311911308228e-05,True,None
4545,-88904253839.75337,60894612949.8932,106383297623.70645,6.650041677639305e-07,1.707597992317029e-06,3.379302813119433e-07,5396267.708803273,-884563.3194404445,-4170756.256791681,-5.088240533146685e-06,1.0066991910901375e-05,-1.4880166813911608e-05,True,None
4546,-89230556812.79202,60998814868.54189,106260172210.1732,6.603205173997686e-07,1.6933805307236516e-06,3.398967296930464e-07,5399004.644925664,-880803.4452429599,-4169353.7931697615,-5.092498400217794e-06,1.0071419126734081e-05,-1.4881019297086517e-05,True,None
4547,-88854802008.57881,61132016426.28516,106594481950.35657,5.862368869101708e-07,1.507819822483252e-06,2.957167874559132e-07,5403762.002737432,-888496.2929672711,-4181345.7320896625,-5.096753633866342e-06,1.0075847324431032e-05,-1.488186936097944e-05,True,None
4548,-88590140499.60411,61601349336.84671,106567067354.83437,5.590728744138058e-07,1.4475181165935138e-06,2.934566674766549e-07,5395822.876237312,-887910.9365363877,-4198686.927434291,-5.101006230062196e-06,1.008027649120147e-05,-1.4882717005767748e-05,True,None
4549,-88462072480.05072,61685012976.743004,106411120488.9962,5.987135881153379e-07,1.5494111026772107e-06,3.0811523632039854e-07,5387372.03523202,-902017.9096335877,-4194997.059759867,-5.105256180328344e-06,1.0084706633822745e-05,-1.4883562237877894e-05,True,None
4550,-88485213152.42708,61868176305.002655,106427904882.79428,5.986490266028891e-07,1.5590209832124583e-06,3.1815302284210473e-07,5382869.007633584,-882270.6722797586,-4203826.2426658515,-5.109503481908312e-06,1.0089137744076976e-05,-1.4884405057540154e-05,True,None
4551,-88452348472.24298,61663769871.53157,106833466401.70607,5.856940217252376e-07,1.5245686841845682e-06,3.0907786262418936e-07,5385416.39001415,-883687.8511359519,-4204075.973056314,-5.1137481323016246e-06,1.0093569827541824e-05,-1.4885245467297998e-05,True,None
4552,-88794698213.38931,61855361425.75234,106114053279.38342,6.187856970950959e-07,1.6111693531859936e-06,3.4004951337174154e-07,5378250.7448548395,-881001.2484348608,-4204359.869062011,-5.117990131983519e-06,1.0098002881855677e-05,-1.4886083466434142e-05,True,None
4553,-88121404569.86916,61692588457.89511,107103473963.37315,6.95114081804887e-07,1.819312471782686e-06,3.678853162296853e-07,5367393.588222652,-871826.6569114247,-4200096.005585808,-5.122229479402416e-06,1.0102436923803306e-05,-1.488691905894221e-05,True,None
4554,-88095572213.35184,62095553178.63989,106793580838.92119,6.207680401690219e-07,1.63301198894803e-06,3.381763764435491e-07,5364382.903590618,-881002.027104529,-4219900.970664394,-5.126466173168098e-06,1.0106871931074168e-05,-1.4887752241663008e-05,True,None
4555,-87823559324.762,62197093964.27556,106747846653.61076,5.858086140338194e-07,1.5420617137341899e-06,3.2258784210911143e-07,5367671.963066166,-880492.2173775212,-4225425.121951592,-5.13070020441163e-06,1.0111307907803392e-05,-1.4888583020845266e-05,True,None
4556,-87649816157.82077,62546014144.17291,106573996472.45598,5.777460352267302e-07,1.5267998280281373e-06,3.2668909162608944e-07,5354404.180939022,-899846.1754284791,-4239860.777687442,-5.134931572268497e-06,1.0115744857609894e-05,-1.4889411397677981e-05,True,None
4557,-87149915380.08127,62511149085.90517,107181679240.02168,5.818821321845227e-07,1.5524174263858352e-06,3.301398481668136e-07,5346675.901408171,-882434.0035408867,-4250464.14095424,-5.139160265784521e-06,1.0120182784577965e-05,-1.4890237379755278e-05,True,None
4558,-87866625671.63943,62494257343.05369,106794388756.44586,5.22038081332942e-07,1.3767674347424423e-06,2.948682226153214e-07,5369535.638198491,-890004.7498808187,-4240392.695859523,-5.143386280259101e-06,1.0124621678273784e-05,-1.489106096815067e-05,True,None
4559,-87308342704.89845,63037231825.99522,106786512884.06128,5.396900788701186e-07,1.435874156980035e-06,3.0803108667666927e-07,5352886.151457088,-892108.4272032634,-4253813.31416169,-5.147609625786694e-06,1.0129061552413087e-05,-1.4891882159003601e-05,True,None
4560,-86693961006.3369,63007332768.197464,107003784088.78279,7.101454142327385e-07,1.9089169987868306e-06,4.1135422949592855e-07,5321206.476572322,-874380.8475258801,-4250156.542628741,-5.151830292149896e-06,1.0133502398834895e-05,-1.4892700957252205e-05,True,None
4561,-87015261429.69156,63370488137.19945,106833787937.94504,6.399788360671682e-07,1.721502762298291e-06,3.8252776817705633e-07,5322945.15671629,-882831.1780416832,-4262903.338251387,-5.156048272668353e-06,1.0137944211179229e-05,-1.4893517365966554e-05,True,None
4562,-86523160122.83499,63532808036.43718,107198815884.49782,5.222846851682619e-07,1.415119349361617e-06,3.1366518701775655e-07,5330595.182471296,-880548.7521327646,-4286502.090173074,-5.160263562827465e-06,1.0142387001389999e-05,-1.4894331390167755e-05,True,None
4563,-86932843730.75536,63649746235.81204,106941717236.10118,5.769233384222664e-07,1.5553155259346946e-06,3.466858672380237e-07,5326339.366396075,-887544.2788078251,-4274459.358123864,-5.164476156548093e-06,1.0146830761520595e-05,-1.4895143032277038e-05,True,None
4564,-86153157105.9824,63712014403.791084,107507418666.77359,6.02177763646553e-07,1.6357604259169712e-06,3.6109033083817435e-07,5311429.448943154,-890772.3327352444,-4284036.25702929,-5.1686860563301866e-06,1.0151275498241402e-05,-1.4895952291914625e-05,True,None
4565,-86350135739.05452,63824467928.3304,107250514045.19597,6.364520469142973e-07,1.7369970530560264e-06,3.9511026007193844e-07,5301956.227718784,-878657.9840690651,-4288328.0145543935,-5.172893253647792e-06,1.0155721199459179e-05,-1.4896759172324635e-05,True,None
4566,-86050264447.52187,63998827574.50601,107324434288.36122,5.418395484342419e-07,1.474427341074539e-06,3.314316015415755e-07,5317634.085829565,-886790.320224074,-4294356.643680139,-5.177097745576842e-06,1.0160167875469898e-05,-1.489756367724418e-05,True,None
4567,-85767927502.25117,64432031608.53493,107454546471.87787,5.780613160184507e-07,1.5916753006479272e-06,3.6326997040263753e-07,5297294.224417892,-877662.0450733468,-4308555.513798615,-5.181299533831146e-06,1.0164615522813735e-05,-1.4898365804946445e-05,True,None
4568,-85847978055.94356,64262437764.722916,107063113983.56728,5.755361074730805e-07,1.5855086187327117e-06,3.648535243671321e-07,5294989.985244816,-880722.638396349,-4311379.340835688,-5.185498608057268e-06,1.0169064138058783e-05,-1.4899165561453193e-05,True,None
4569,-85598776624.93738,64369909105.664,107169000699.32655,5.320032311967452e-07,1.4677218096654636e-06,3.4030712460302706e-07,5297231.206820876,-884736.359510978,-4320587.576439316,-5.1896949663605135e-06,1.0173513724124901e-05,-1.4899962948515865e-05,True,None
4570,-85598094728.95319,64624208096.58411,107321243380.73442,6.351841128104218e-07,1.7505641955597738e-06,4.02063433942259e-07,5283473.24919859,-888258.866378372,-4307861.92749012,-5.1938886058511965e-06,1.0177964282591416e-05,-1.4900757968287384e-05,True,None
4571,-85322611274.7583,64675352102.83679,107111494885.18613,6.382441784047491e-07,1.763003180030875e-06,4.080554980801295e-07,5279803.6054324955,-886408.0097082517,-4311568.303257383,-5.198079526388176e-06,1.0182415809617608e-05,-1.4901550620159241e-05,True,None
4572,-85195007103.579,65110166355.465836,106912328033.37064,5.964247438765463e-07,1.6595533192235889e-06,3.980872306183486e-07,5271693.16772521,-885656.2785878155,-4331248.605677106,-5.2022677257842e-06,1.018686830678992e-05,-1.4902340905833989e-05,True,None
4573,-85114484383.46234,64672686179.781944,107258530862.09933,5.841913614490563e-07,1.6253272751672616e-06,3.852090814236692e-07,5274921.100719194,-885324.1823177394,-4330825.84682488,-5.206453195077923e-06,1.0191321783969256e-05,-1.4903128832936364e-05,True,None
4574,-84897671681.4442,64891370570.747215,107436541852.24901,5.623136097515323e-07,1.5689118954396702e-06,3.665052502518537e-07,5274946.814995268,-886697.3242741401,-4336354.66329351,-5.210635935254386e-06,1.0195776235598775e-05,-1.4903914399802437e-05,True,None
4575,-84323973461.63838,65271777933.201965,107646661583.31694,5.797718591018075e-07,1.6329912251300063e-06,3.89892867095638e-07,5262219.423299081,-873241.9798834134,-4347875.561561226,-5.214815943977751e-06,1.0200231651991298e-05,-1.490469760618342e-05,True,None
4576,-85071356935.5905,65196482313.70493,107292241473.84775,4.956304121308494e-07,1.3932351663471962e-06,3.3957138121630447e-07,5276769.736206174,-871684.6781332684,-4356642.0379926115,-5.21899321476924e-06,1.0204688036335516e-05,-1.4905478456886442e-05,True,None
4577,-84853789029.52698,65411734244.133125,107156690642.81555,5.083846494807313e-07,1.423114076576526e-06,3.4301593061544404e-07,5273917.309856269,-890804.7316376201,-4352774.75195075,-5.223167749522964e-06,1.0209145400733175e-05,-1.490625695289769e-05,True,None
4578,-84263161195.85378,65724902147.54455,107785717963.44884,5.292465965306064e-07,1.5009754491933947e-06,3.671848197189646e-07,5255682.92028436,-877988.3645139115,-4368471.404048294,-5.22733954675055e-06,1.021360374096993e-05,-1.4907033094412317e-05,True,None
4579,-84592100062.43279,65719459246.01773,107491548127.81851,5.056252425506469e-07,1.4308279661398241e-06,3.565939202916899e-07,5256805.481721707,-887307.669805005,-4373070.46967044,-5.231508596640375e-06,1.0218063053692648e-05,-1.4907806887249305e-05,True,None
4580,-83980279601.38998,66088674593.69025,107382650888.8666,6.418599085406467e-07,1.8243094517291297e-06,4.4488376392730995e-07,5233979.815826241,-885309.4492869269,-4361669.888516079,-5.235674897374689e-06,1.0222523348674938e-05,-1.4908578334414623e-05,True,None
4581,-83947937440.3494,66519114355.55976,107353470134.63435,4.945465114783743e-07,1.4089885772244076e-06,3.547130147553832e-07,5246406.76659184,-890957.470800639,-4387298.972530581,-5.239838445695719e-06,1.022698461130655e-05,-1.4909347435358392e-05,True,None
4582,-83752076953.36852,66087637789.6251,107533032790.11986,5.019416392688357e-07,1.4334708234548656e-06,3.5471352816363016e-07,5245814.696278072,-885900.3576060754,-4386255.376137311,-5.243999236425459e-06,1.0231446854172934e-05,-1.491011419582968e-05,True,None
4583,-83711602498.35223,66269492956.240685,107706698592.71239,4.825380425680205e-07,1.3850417700300862e-06,3.451796805416293e-07,5238246.434460238,-892971.3493421456,-4399521.118332215,-5.248157269903019e-06,1.0235910067320643e-05,-1.4910878613761337e-05,True,None
4584,-83586781893.92601,66547959745.749794,107766996491.10773,5.187644600853562e-07,1.4911025761374034e-06,3.7749310898865323e-07,5229828.629614436,-889564.1853148476,-4397979.339016316,-5.252312538561151e-06,1.0240374248308948e-05,-1.4911640693726087e-05,True,None
4585,-83606644765.43394,66932893429.586365,107543412641.61342,5.011702378627134e-07,1.443995282244922e-06,3.6982197774954574e-07,5224987.904568795,-896546.0324328756,-4407515.501290293,-5.256465040923501e-06,1.0244839404151167e-05,-1.491240043800238e-05,True,None
4586,-82813809634.82887,66534056367.07684,108129025895.88002,4.931260850103147e-07,1.4373133845932198e-06,3.642015141464943e-07,5217759.474480016,-882098.4755902435,-4419752.912136166,-5.260614771693302e-06,1.0249305537178365e-05,-1.4913157850558634e-05,True,None
4587,-82488786558.95177,67359273636.85073,107878749589.60957,5.393813446048904e-07,1.574428804656849e-06,4.047764395277489e-07,5202801.338503967,-890537.2441562632,-4420826.733379035,-5.264761725447382e-06,1.0253772633802188e-05,-1.4913912932511307e-05,True,None
4588,-83050083425.24916,67216335767.09463,107682031020.62636,5.190293188950985e-07,1.5157608916196966e-06,3.9196501747049293e-07,5207830.281500938,-883371.5278740624,-4422429.2956025265,-5.268905896637355e-06,1.0258240698339318e-05,-1.4914665688382266e-05,True,None
4589,-83049073297.97723,67107193847.144035,107761067631.13544,5.35644872339782e-07,1.5650318543704962e-06,4.0499220063172317e-07,5205833.868969845,-880246.0906317385,-4420228.108401218,-5.273047287049341e-06,1.0262709734685242e-05,-1.4915416117691955e-05,True,None
4590,-82445589692.44301,67366351971.60233,107982286355.46333,5.854786834185067e-07,1.7282344533174935e-06,4.518984874585502e-07,5184852.754862135,-876471.8480975407,-4429735.698268672,-5.27718589713325e-06,1.0267179743315011e-05,-1.491616422022616e-05,True,None
4591,-82192081702.18365,67685252749.32143,108267628207.83041,6.289486785628537e-07,1.8683536020392888e-06,4.886787172688341e-07,5172706.35420176,-871290.7789160074,-4432771.10220499,-5.281321717542964e-06,1.0271650720758924e-05,-1.4916910001641028e-05,True,None
4592,-82295616146.63153,67685327593.34334,107976371190.58063,4.867276736447229e-07,1.4359254214517418e-06,3.7936858523016203e-07,5189089.048602168,-899935.4308454042,-4449717.855738985,-5.285454743883092e-06,1.0276122662314474e-05,-1.4917653464041114e-05,True,None
4593,-82089056825.03699,67937657485.34216,107642333413.77475,6.300606288459934e-07,1.8688609894162736e-06,5.057114690502849e-07,5162872.394985042,-887905.4086804509,-4440708.685464196,-5.289584972969478e-06,1.0280595574073166e-05,-1.491839461071709e-05,True,None
